tweet_id,created_at,full_text,lang,is_quote,possibly_sensitive,retweet_count,favorite_count,reply_count,quote_count,view_count,user_id,user_name,screen_name,user_desc,user_location,user_verified,is_blue_verified,followers_count,following_count,total_tweets_by_user,hashtags,urls,place
2001267285739352481,Wed Dec 17 12:24:37 +0000 2025,"ஏழை எளிய மாணவர்களுக்கும் அறிவுப்பூர்வமான கல்வி கிடைப்பதை உறுதி செய்த திட்டம், மாண்புமிகு அம்மா அரசின் விலையில்லா மடிக்கணினி திட்டம்.

அரசுப்பள்ளிகள், அரசுக் கல்லூரிகளைச் சார்ந்த மாணவர்களின் Career Guide-ஆக, Life Shaping Device-ஆக, கல்விக்கான ஆயுதமாக இருந்த மடிக்கணினியை, மாண்புமிகு அம்மா அவர்கள் வழியில் தொடர்ந்து வழங்கி வந்தது எனது தலைமையிலான @AIADMKOfficial அரசு.

இந்த மடிக்கணினிகளால் பயனடைந்த இளைஞர்களை இன்றைய தினம் சந்தித்து, #PricelessScheme_AmmaLaptop தங்கள் வாழ்வில் ஏற்படுத்திய பெரும் மாற்றத்தினைக் கேட்டு அகமகிழ்ந்தேன்.

அதே சமயம், தற்போதைய அரசுப்பள்ளி மாணவர்களும், இன்றைய விடியா திமுக ஆட்சியில் லேப்டாப் கிடைக்காமல், விஞ்ஞானக் கல்வி கிடைப்பது தடைபட்டு, தாங்கள் வஞ்சிக்கப்படுவதை, தங்கள் உள்ளக் குமுறலை வெளிப்படுத்தினார்கள்.

ஸ்டாலின் மாடல் அரசு, நான்கரை ஆண்டுகளாக லேப்டாப் வழங்காமல், தற்போது தேர்தல் வரப்போகிறது எனத் தெரிந்ததும், ஒரு நாடகத்தை அரங்கேற்றத் தயாராகி விட்டார் இன்றைய பொம்மை முதலமைச்சர்.

அரைகுறை ஆயிரம் ரூபாய் போலவே, இதுவும், சம்மந்தமே இல்லாமல், கல்வி ஆண்டின் நடுவில், கடைசி ஆண்டு மாணவர்களுக்கு மட்டும் வழங்குவதன் காரணம் என்ன? ஏன் அரசுப்பள்ளி மாணவர்களுக்கு லேப்டாப் வழங்கவில்லை?

இன்றைய AI காலத்தில் வளர்ந்து வரும் தொழில்நுட்பத்திற்கு தகவமைத்துக் கொள்ளும் அளவிற்கு இவர்கள் தரும் லேப்டாப் இருக்கிறதா? என்றால் அதுவும் இல்லை.

பொம்மை முதல்வரைப் போன்றே பொம்மை லேப்டாப் கொடுத்து மாணவர்களை ஏமாற்றப் பார்க்கிறதா ஸ்டாலின் மாடல் அரசு?

Election Eyewash-க்காக லேப்டாப் கொடுப்பது போல Drama நடத்தும் உங்களுக்கும்,
Education Elevation-க்காக தொடர்ந்து லேப்டாப் கொடுத்த எங்களுக்கும் நிறைய வித்தியாசம் இருக்கிறது திரு. @mkstalin அவர்களே!

#WhereIsOurLaptop என்று நான் கேட்கவில்லை; உங்களால் நான்கரை ஆண்டுகாலமாக வஞ்சிக்கப்பட்ட அரசுப்பள்ளி மாணவர்கள் கேட்கிறார்கள். 

உரிய , முறையான பதில் வருமா 
திரு. ஸ்டாலின் அவர்களே?",ta,False,False,623,1041,192,58,14384,973935385557413889,Edappadi K Palaniswami-SayYEStoWomenSafety&AIADMK,EPSTamilNadu,Leader of Opposition - Tamilnadu Legislative Assembly | General Secretary - AIADMK | Former Chief Minister - Tamilnadu,"Tamil Nadu, India",False,True,662219,2,3845,"['PricelessScheme_AmmaLaptop', 'WhereIsOurLaptop']",[],N/A
2001299164282372556,Wed Dec 17 14:31:17 +0000 2025,"ஆக மொத்தத்துல யார் பொது கூட்டம் நடத்தினாலும் அது அரசியல் கூட்டம் 

தவெக பொது கூட்டம் நடத்தினால் அது குடும்ப நிகழ்வு மாதிரி ஆயிடுது👌🏻👌🏻👌🏻 https://t.co/onaYHpBa75",ta,False,False,1320,5797,17,13,32521,875024842814242816,TVK WORLD,TVK_WORLD,#தமிழகவெற்றிக்கழகம்  maintaining by @official_Tvmp Team | Admin - @IM_Back2026,India,False,True,71945,8,7362,[],[],N/A
2001523656795787557,Thu Dec 18 05:23:20 +0000 2025,"இது வெறும் தவெக அருனுக்கு மட்டமான மெசேஜ் இல்ல சுயநலம் பிடித்த திராவிட பாஜகவுக்கும், டயர் திராவிடியாக்களுக்கும் சேர்த்து தான் இந்த மெசேஜ் 🔥🔥🔥

@annamalai_k #Annamalai 🧡 https://t.co/iQsHFbP7QD",ta,False,False,104,387,5,1,2602,90805156,Johny Bhai(அண்ணாமலையின் வார் ரூம்)🇮🇳,Johni_raja,"Follower of Guru NAMO Ji,Proud Hindu, Ayyappa Swamy Devotee,Extreme Patriot,Proud Member Of RSS,Def Enthusiast,Anti DMK","தொண்டை நாடு/வேலூர், Las Vegas ",False,True,31558,4442,243884,['Annamalai'],[],N/A
2001548466389160489,Thu Dec 18 07:01:56 +0000 2025,"ஈரோடு தவெக பொதுக்கூட்டத்துக்கு காந்தி வேடத்தில் வந்த நபர்

#TVKVijay #Erode #TVK https://t.co/4XXFi8SvCR",ta,False,False,1057,3896,22,15,32549,23763445,BBC News Tamil,bbctamil,"பிபிசி உலக சேவையின் தமிழ்ப்பிரிவே பிபிசி தமிழ். இது, பிபிசிக்காக கலெக்டிவ் நியூஸ்ரூம் வெளியீடு",India,False,True,1110218,0,107375,"['TVKVijay', 'Erode', 'TVK']",[],N/A
2001580141345202276,Thu Dec 18 09:07:47 +0000 2025,"தற்குறிகளுக்கு மட்டுமே எளிய மக்களின் வெற்றி டிராமாவா தெரியும்! 🤦‍♂️

#DMK4TN https://t.co/CpnWYpozKG",ta,False,False,265,539,4,5,4243,2898216534,#DMK4TN,DMK4TN,திமுக ஓர் அரசியல் இயக்கம் மட்டுமல்ல; திராவிட கொள்கைகளுக்காக - தமிழக மக்களுக்காக போராடும் இயக்கம்!,,False,True,110971,312,38451,['DMK4TN'],[],N/A
2001609952620937530,Thu Dec 18 11:06:15 +0000 2025,"இன்று திருப்பூர் மாவட்டம் இடுவாய் மக்களுக்காக போராடிய @annamalai_k அண்ணா அவர்களை கைது செய்துள்ளது விடியா திமுக அரசு🤬

#Annamalai |#DMKFailsTN |#NoVoteToEDMK https://t.co/Zgp2pwxRB3",ta,False,False,83,176,3,1,2201,1677921058073247744,நாட்டாமை ⚖️(WarRoom Commander 😎 ),Agmarksanghi,"Annamalai Anna Fan Boy 🦁| Bike Rider 🏍️ |

Social Media Reporter 🧑‍🎤 |

Always Happy Person 🤸🤸‍♂️","Tamilnadu, INDIA🇮🇳",False,True,11779,1547,221146,"['Annamalai', 'DMKFailsTN', 'NoVoteToEDMK']",[],N/A
2001635519319744869,Thu Dec 18 12:47:51 +0000 2025,#Live அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகத்தின் சார்பில் கிறிஸ்துமஸ் பெருவிழா https://t.co/5JZxJpDxcF,ta,False,False,34,57,3,3,536,2330285072,AIADMK - SayYesToWomenSafety&AIADMK,AIADMKOfficial,Official Twitter page of AIADMK,Tamilnadu,False,True,510690,1,12724,['Live'],['https://x.com/i/broadcasts/1nAKEEzmnkkKL'],N/A
2001616188921778318,Thu Dec 18 11:31:02 +0000 2025,"மங்கலம் பொங்கும் மஞ்சள் மாநகரான ஈரோட்டில், நம் வெற்றித் தலைவர் அவர்கள்... https://t.co/DIid6UQho1",ta,False,False,969,3001,17,5,20001,1754106652066979840,TVK Party HQ,TVKPartyHQ,"தமிழக வெற்றிக் கழகம் - அதிகாரப்பூர்வ அறிவிப்புகள்

Tamilaga Vettri Kazhagam - Official Announcements",,False,True,56191,3,409,[],[],N/A
2001588742793171050,Thu Dec 18 09:41:58 +0000 2025,"தி.மு.க.வை அழித்துவிடுவேன் என வந்தவர்கள் அழிந்து போயிருக்கிறார்களே தவிர தி.மு.க இன்னும் அதே கொள்கை உரத்தோடு, வலுவோடு தான் இருக்கிறது; என்றும் இருக்கும்! 💥

#DMK4TN https://t.co/soUj6regyX",ta,False,False,146,314,12,7,3554,2898216534,#DMK4TN,DMK4TN,திமுக ஓர் அரசியல் இயக்கம் மட்டுமல்ல; திராவிட கொள்கைகளுக்காக - தமிழக மக்களுக்காக போராடும் இயக்கம்!,,False,True,110971,312,38451,['DMK4TN'],[],N/A
2001477190156980643,Thu Dec 18 02:18:42 +0000 2025,"தமிழகத்தில் கிட்டத்தட்ட ஆண்டுதோறும் 3,70,000 அரசு பள்ளி மாணவர்கள் பன்னிரண்டாம் வகுப்பு படிக்கின்றனர். ஆனால், அதில் வெறும் சொற்ப எண்ணிக்கையில் தான் மருத்துவ படிப்புக்கு தேர்வாகின்றனர்.

இந்நிலையை போக்க வேண்டும் என்பதற்காக எந்த எதிர்க்கட்சிகளும் கோரிக்கை வைக்காமல், அரசு பள்ளி மாணவர்களுக்கு மருத்துவ படிப்பில் 7.5% உள் இட ஒதுக்கீடு பல்வேறு சட்டப் போராட்டங்களை தாண்டி நிறைவேற்றி காட்டி சாதனை படைத்தது அம்மாவின் அரசு. இதன் மூலம் ஆண்டுக்கு சராசரியாக 600 அரசு பள்ளி மாணவர்கள் மருத்துவ படிப்புக்கு தேர்வாகின்றனர்.

மாண்புமிகு கழகப் பொதுச் செயலாளர், புரட்சித் தமிழர்,
@EPSTamilNadu அவர்கள்.

#EPSfor2026
#WhereIsOurLaptop",ta,False,False,303,576,39,25,5106,923849866861715456,AIADMK IT WING - SayYesToWomenSafety&AIADMK,AIADMKITWINGOFL,Official Twitter page of AIADMK IT Wing. News and updates from AIADMK.,"Chennai, India",False,True,159570,40,22220,"['EPSfor2026', 'WhereIsOurLaptop']",[],N/A
2001309124022370353,Wed Dec 17 15:10:52 +0000 2025,"I am a Hindu and I do not support DMK. 

Repost if you agree !!! https://t.co/6Bj9CWEPdF",en,False,False,2300,4473,130,37,31795,1260886399089336322,Hinduism_and_Science,Hinduism_sci,प्रज्ञानम् ब्रह्म Turn on notifications 🔔 must | Contact ✉️ - Hinduismandscience1008@gmail.com,India,False,True,131989,1428,9174,[],[],N/A
2001565590989971725,Thu Dec 18 08:09:58 +0000 2025,"அசிங்கமா பேசுற அரசியல் நல்லாவே வரும்! - நடிகர் விஜய்  |
#TVKMeeting #vijayspeech #tnpolitics #erode #vijay #tvkfails #Saattai #tvktroll https://t.co/BzQjmrlCSe",ta,False,False,452,1253,75,10,21852,1039199571988033536,Saattai,SaattaiOnline,சாட்டை - அநீதிகளுக்கு எதிராக சுழற்றுவோம்,,False,False,54798,2,7957,"['TVKMeeting', 'vijayspeech', 'tnpolitics', 'erode', 'vijay', 'tvkfails', 'Saattai', 'tvktroll']",[],N/A
2001553951532159336,Thu Dec 18 07:23:43 +0000 2025,"Vijay’s Erode Rally

Wherever I go in Tamil Nadu, I focus on local issues... I am not against subsidies, but one must understand that nothing comes for free...: TVK chief @actorvijay  (translated by @dharannniii) https://t.co/VSfZsZ09Xe",en,False,False,599,1751,6,4,25746,240649814,TIMES NOW,TimesNow,Breaking news. Bold debates. Unmatched speed. | #TimesNow,India,False,True,9643618,373,1323254,[],[],N/A
2001577363243663515,Thu Dec 18 08:56:45 +0000 2025,"கொளத்தூர் தொகுதி மக்கள் குறைந்த கட்டணத்தில் தங்களது இல்லத் திருமண நிகழ்வுகளை நடத்திக்கொள்ள, அனைத்து வசதிகளும் கொண்ட 'பேரறிஞர் அண்ணா திருமண மாளிகை'யைத் திறந்து வைத்து, 15 இணைகளுக்குத் திருமணம் நடத்தியும் வைத்தேன்!

மேலும், GKM காலனியில் புதிய #ModelSchool கட்டுவதற்கும், பெரியார் நகரில் #அமுதம் அங்காடி கட்டுவதற்கும் அடிக்கல் நாட்டினேன்.

உயர்தர மருத்துவமனை, பூங்கா, #முதல்வர்_படைப்பகம், நூலகம், விளையாட்டு அரங்கங்கள், தரமான மாநகராட்சிப் பள்ளிகள் என அனைத்திலும் BEST-ஆகக் கொளத்தூரை உயர்த்தி இருக்கிறோம்! 234 தொகுதிகளையும் இதேபோல உயர்த்திட உழைத்து வருகிறோம்!

#KolathurVisit",ta,False,False,422,777,37,8,9147,2163039523,M.K.Stalin - தமிழ்நாட்டை தலைகுனிய விடமாட்டேன்,mkstalin,Chief Minister of Tamil Nadu | President of the DMK | Belongs to the Dravidian stock,,False,True,4000735,91,11099,"['ModelSchool', 'அமுதம்', 'முதல்வர்_படைப்பகம்', 'KolathurVisit']",[],N/A
2000806678468657278,Tue Dec 16 05:54:19 +0000 2025,"திராவிட மாடல் ஆட்சியில் நாட்டின் மொத்த உள் மாநில உற்பத்தியில் பெரிய வளர்ச்சிக் கண்டு தனித்துவமாக உயர்ந்து நிற்கிறது தமிழ்நாடு!🌄📈

#RisingTamilNadu https://t.co/YFNuMWRR8o",ta,False,False,460,772,48,76,9285,960781239144730624,DMK IT WING,DMKITwing,Official Information and Technology Wing of Dravida Munnetra Kazhagam - #DMK 🌄 #SocialJustice & #SelfRespect | FOLLOW 👉 https://t.co/VQVqPrYAV5,"Tamilnadu, India",False,True,330127,70,61410,['RisingTamilNadu'],[],N/A
2001565085018526080,Thu Dec 18 08:07:58 +0000 2025,மக்களே அண்ணன் உங்களை மட்டும் தான் நம்பி வந்திருக்காரு❤️🙏🏻 #thalapathyvijay #tvkvijay #tvk #viral https://t.co/jhsgf0Jx0A,ta,False,False,763,2790,14,7,24572,1777575417362165760,Thalapathyin Thozhargal,Thalapathyhq,"தளபதியின் தோழர்கள் அதிகாரப்பூர்வமான கணக்கு | Official Account of TT - Thalapathyin Thozhargal | 

Youtube Link :",Thalapathy NenjilKudiyirukkom,False,True,1889,20,835,"['thalapathyvijay', 'tvkvijay', 'tvk', 'viral']",[],N/A
2001242639669371275,Wed Dec 17 10:46:41 +0000 2025,"President Droupadi Murmu performed darshan and aarti at the Golden Temple, Sripuram, Vellore, Tamil Nadu. She prayed to Goddess Lakshmi for peace, prosperity and happiness of all. https://t.co/1kOHDCdJ6R",en,False,False,892,7327,90,11,75000,885487044243238912,President of India,rashtrapatibhvn,"Official Twitter account of Rashtrapati Bhavan and is run by the President’s Secretariat | Smt Droupadi Murmu, President of India.","New Delhi, India",False,True,27790685,2,17154,[],[],N/A
2001609099323281553,Thu Dec 18 11:02:52 +0000 2025,இடுவாய் மக்களுக்காக போராடிய தலைவர் @annamalai_k அவர்களை கைது செய்துள்ளது இந்த கையாலாகாத திமுக அரசு. https://t.co/gktsXcgU5v,ta,False,False,215,482,9,5,7148,1305370130344341504,Krishna Kumar Murugan,ikkmurugan,"Social, Political & Economics Observer | Believe in Dharma and Karma | Modi | Views Personal",,False,True,71641,694,25177,[],[],N/A
2001117520431046925,Wed Dec 17 02:29:30 +0000 2025,"ஒவ்வொரு சராசரி அரசுப்பள்ளி மாணவனின் கல்விக்கு உறுதுணையாக நின்றது மாண்புமிகு அம்மாவின் அரசு வழங்கிய விலையில்லா மடிக்கணினி.

மாண்புமிகு அம்மா அவர்கள் வழியில், மாண்புமிகு புரட்சித் தமிழர் @EPSTamilNadu அவர்கள் அரசு பள்ளிக் கல்லூரி மாணவர்கள் அனைவருக்கும் லேப்டாப் சென்று சேர்வதை உறுதி செய்தார்கள். 

ஆனால், இன்றைய விடியா ஸ்டாலின் மாடல் அரசு, நான்கரை ஆண்டுகளாக #WhereIsOurLaptop என மாணவர்களை கேட்க வைத்து, அவர்களை வஞ்சித்து, இப்போது தேர்தல் ஆதாயத்திற்காக லேப்டாப் கொடுப்பது போல நாடகம் ஒன்றை அரங்கேற்ற உள்ளனர்.

ஆனால், தேர்தலுக்காக அல்லாமல், உள்ளார்ந்த அன்போடு @AIADMKOfficial அரசு தந்த
#PricelessScheme_AmmaLaptop
என்றும் இளைஞர்கள் வாழ்வில் ஒரு அங்கமாக இருக்கும்!",ta,False,False,471,764,93,51,6171,923849866861715456,AIADMK IT WING - SayYesToWomenSafety&AIADMK,AIADMKITWINGOFL,Official Twitter page of AIADMK IT Wing. News and updates from AIADMK.,"Chennai, India",False,True,159570,40,22220,"['WhereIsOurLaptop', 'PricelessScheme_AmmaLaptop']",[],N/A
